latitude,longitude,price
-37.7609,144.9285,1310000.0
-37.7682,144.9151,1833000.0
-37.7641,144.9112,855000.0
-37.7711,144.9122,930000.0
-37.7601,144.9228,1640000.0
-37.7704,144.9292,1480000.0
-37.7595,144.9317,672000.0
-37.7597,144.9188,410000.0
-37.7615,144.9333,980000.0
-37.7642,144.9195,1055000.0
-37.7715,144.9155,440000.0
-37.7608,144.9322,1435000.0
-37.7649,144.9091,1275000.0
-37.7607,144.9314,842500.0
-37.7709,144.9288,1345000.0
-37.758,144.9237,265000.0
-37.773,144.9335,849000.0
-37.7701,144.9172,1425000.0
-37.7639,144.9126,1345000.0
-37.7654,144.9094,330000.0
-37.761,144.9262,726000.0
-37.7638,144.9175,1250000.0
-37.7631,144.9357,870000.0
-37.7712,144.9254,801000.0
-37.7609,144.905,1725000.0
-37.7623,144.9211,415000.0
-37.7606,144.9236,650000.0
-37.7624,144.9365,600000.0
-37.7627,144.9278,1505000.0
-37.7682,144.9058,850000.0
-37.758,144.9237,292000.0
-37.7692,144.9042,956000.0
-37.7613,144.9177,1740000.0
-37.7688,144.9291,1683000.0
-37.7666,144.9184,574000.0
-37.7677,144.92,470000.0
-37.7704,144.9162,1130000.0
-37.7609,144.9308,730000.0
-37.7685,144.9186,831000.0
-37.7702,144.9091,930000.0
-37.7687,144.9203,800000.0
-37.7693,144.9299,1111000.0
-37.7651,144.9078,900000.0
-37.7627,144.9141,822500.0
-37.7641,144.9265,1400000.0
-37.7652,144.9116,336000.0
-37.7708,144.9093,800000.0
-37.9376,145.0474,1224000.0
-37.9375,145.0474,1020000.0
-37.9428,145.04399999999995,1000000.0
-37.9374,145.0388,380500.0
-37.9371,145.0578,930000.0
-37.9368,145.0568,1090000.0
-37.9416,145.058,947500.0
-37.9364,145.0559,836000.0
-37.9418,145.0549,1417250.0
-37.9404,145.046,980000.0
-37.9386,145.0585,1110000.0
-37.9424,145.0464,950000.0
-37.9443,145.0448,1140000.0
-37.9378,145.0385,750000.0
-37.9449,145.0459,931000.0
-37.9382,145.0577,1000000.0
-37.9412,145.0465,655000.0
-37.9398,145.0554,1200000.0
-37.9404,145.0464,987000.0
-37.9426,145.0568,937000.0
-37.9394,145.0408,1426000.0
-37.9443,145.0444,1016000.0
-37.9412,145.0491,910000.0
-37.9431,145.0407,1385000.0
-37.9385,145.0397,785000.0
-37.9435,145.0522,901000.0
-37.9362,145.0442,1300000.0
-37.9363,145.0495,975000.0
-37.9381,145.0534,1070000.0
-37.9355,145.0485,639000.0
-37.9363,145.0564,605000.0
-37.9431,145.0484,960000.0
-37.939,145.0533,725000.0
-37.9361,145.0456,981000.0
-37.9378,145.0546,975000.0
-37.9429,145.0474,800000.0
-37.9407,145.0482,921000.0
-37.9387,145.0461,917000.0
-37.9369,145.0578,890000.0
-37.9354,145.0464,1008000.0
-37.94,145.0449,1191000.0
-37.9378,145.05700000000004,1130000.0
-37.9389,145.0467,776000.0
-37.9411,145.043,1035000.0
-37.9392,145.0481,920000.0
-37.9395,145.0477,1160000.0
-37.9454,145.0507,825000.0
-37.9374,145.0542,800000.0
-37.9428,145.0584,240000.0
-37.9387,145.0398,1105000.0
-37.842,144.8902,1025000.0
-37.8457,144.8651,826000.0
-37.8395,144.8787,900000.0
-37.8477,144.8753,962000.0
-37.846,144.8729,800000.0
-37.8447,144.8654,785000.0
-37.847,144.8788,710000.0
-37.8395,144.8825,920000.0
-37.8408,144.8893,940000.0
-37.8416,144.8651,655800.0
-37.841,144.8874,1082000.0
-37.8414,144.892,1210000.0
-37.834,144.8668,880000.0
-37.8413,144.8741,335000.0
-37.8411,144.889,1260000.0
-37.8462,144.8944,1400000.0
-37.849,144.8907,995000.0
-37.839,144.8765,1380000.0
-37.85,144.8914,1220000.0
-37.8447,144.8734,785000.0
-37.8446,144.8796,962000.0
-37.8344,144.8764,860000.0
-37.8426,144.8731,1220000.0
-37.8389,144.8779,930000.0
-37.8432,144.8764,930000.0
-37.8352,144.8661,800000.0
-37.8459,144.8877,1305000.0
-37.8472,144.8707,1060000.0
-37.8421,144.8821,485000.0
-37.8364,144.8769,950000.0
-37.8469,144.8872,910000.0
-37.847,144.8734,810000.0
-37.8476,144.8673,776000.0
-37.8356,144.8785,1002500.0
-37.8481,144.8666,807500.0
-37.8414,144.8922,1120000.0
-37.8431,144.8845,950000.0
-37.8456,144.8741,1620000.0
-37.8415,144.8852,923000.0
-37.8471,144.8769,1030000.0
-37.8446,144.8861,1046000.0
-37.8472,144.8754,716000.0
-37.8441,144.8805,740000.0
-37.839,144.8854,970000.0
-37.8436,144.8691,735000.0
-37.8349,144.8714,762000.0
-37.8413,144.8741,485000.0
-37.8414,144.8707,950000.0
-37.8427,144.879,1280000.0
-37.8477,144.8706,1040000.0
-37.8472,144.8907,922000.0
-37.8463,144.8935,2415000.0
-37.8423,144.8795,1115000.0
-37.8468,144.8912,1675000.0
-37.8466,144.8636,1176000.0
-37.8366,144.8758,1265000.0
-37.8414,144.8752,801000.0
-37.8439,144.8715,1185000.0
-37.8424,144.8653,770000.0
-37.8426,144.89,1200000.0
-37.8435,144.8788,993000.0
-37.8378,144.8657,901000.0
-37.8491,144.8903,650000.0
-37.8424,144.8754,891500.0
-37.849,144.8947,3420000.0
-37.8422,144.8784,805000.0
-37.8368,144.8768,680000.0
-37.8424,144.8653,827500.0
-37.845,144.8873,793000.0
-37.84,144.887,988000.0
-37.8413,144.8741,747000.0
-37.8409,144.8663,910000.0
-37.8501,144.8931,896000.0
-37.8475,144.8897,890000.0
-37.841,144.8878,1199000.0
-37.8446,144.8859,1100000.0
-37.8366,144.8769,2015000.0
-37.8468,144.874,930000.0
-37.8417,144.8896,1151000.0
-37.8413,144.8741,820000.0
-37.8433,144.8725,670000.0
-37.8394,144.8669,1040000.0
-37.8366,144.8773,1316000.0
-37.8465,144.8714,816000.0
-37.8438,144.8806,945000.0
-37.8491,144.8903,643700.0
-37.8469,144.8766,760000.0
-37.8385,144.8824,881000.0
-37.835,144.8814,900000.0
-37.742,144.8885,830000.0
-37.7353,144.8907,780000.0
-37.7423,144.8905,1020000.0
-37.7467,144.8872,1330000.0
-37.7429,144.888,1126000.0
-37.7473,144.8897,1235000.0
-37.7467,144.8906,457000.0
-37.7465,144.8868,660000.0
-37.7335,144.8788,770000.0
-37.7413,144.8871,895500.0
-37.7387,144.8827,1350000.0
-37.7462,144.8873,820000.0
-37.74,144.8851,617500.0
-37.7415,144.8914,490000.0
-37.7452,144.8895,800000.0
-37.7368,144.8856,991000.0
-37.7377,144.888,970000.0
-37.7343,144.8783,657000.0
-37.7449,144.8869,710000.0
-37.7484,144.8892,840000.0
-37.7379,144.8854,975000.0
-37.7479,144.8868,600000.0
-37.7424,144.8851,875000.0
-37.7321,144.8771,785000.0
-37.7445,144.8834,840000.0
-37.7412,144.8888,1076000.0
-37.7317,144.8751,850000.0
-37.7391,144.8875,1400000.0
-37.7444,144.8847,1080000.0
-37.734,144.8785,1065000.0
-37.7324,144.8765,773000.0
-37.7389,144.887,700000.0
-37.7357,144.8908,760000.0
-37.7378,144.8893,1190000.0
-37.736,144.8839,1015000.0
-37.738,144.8816,875000.0
-37.7352,144.8845,1020000.0
-37.7383,144.8898,773000.0
-37.7328,144.8764,522500.0
-37.7459,144.8906,1100000.0
-37.7433,144.891,1007000.0
-37.7386,144.8902,1245000.0
-37.7396,144.8887,1155000.0
-37.741,144.8901,746000.0
-37.74800000000001,144.8873,1160000.0
-37.7449,144.8899,1105000.0
-37.74,144.8851,591000.0
-37.736,144.8809,960000.0
-37.7465,144.8867,815000.0
-37.7958,144.944,2920000.0
-37.7967,144.9472,1635000.0
-37.8044,144.9566,491000.0
-37.7994,144.9464,540000.0
-37.7916,144.9443,340000.0
-37.7936,144.9426,726000.0
-37.7987,144.9497,1340000.0
-37.8018,144.9429,1105000.0
-37.7953,144.9437,841000.0
-37.7988,144.9475,528500.0
-37.802,144.951,585000.0
-37.8055,144.9547,645000.0
-37.802,144.9516,410000.0
-37.7955,144.9492,550000.0
-37.7988,144.9478,470000.0
-37.8044,144.9566,470000.0
-37.7988,144.9475,475000.0
-37.802,144.9459,640000.0
-37.7914,144.9439,1330000.0
-37.8015,144.9526,720000.0
-37.8016,144.9486,888000.0
-37.8014,144.94899999999996,1325000.0
-37.8,144.9542,368000.0
-37.804,144.9441,1300000.0
-37.7988,144.9478,450000.0
-37.7976,144.944,1385000.0
-37.8016,144.9508,990000.0
-37.8004,144.9465,440000.0
-37.8022,144.9439,606000.0
-37.802,144.9516,450000.0
-37.7977,144.9512,1470000.0
-37.8004,144.9465,591500.0
-37.8029,144.9452,1300000.0
-37.795,144.942,1010000.0
-37.8043,144.9437,1266000.0
-37.8004,144.9544,620000.0
-37.7981,144.9461,540000.0
-37.7959,144.9464,1200000.0
-37.8055,144.9547,630000.0
-37.7997,144.9472,560000.0
-37.8014,144.9488,800000.0
-37.8009,144.9471,665500.0
-37.7926,144.9441,550055.0
-37.7971,144.9448,358000.0
-37.7955,144.9492,320000.0
-37.8039,144.9424,1000000.0
-37.8044,144.9566,598000.0
-37.802,144.951,950000.0
-37.7994,144.9521,1065000.0
-37.8044,144.9481,885000.0
-37.7976,144.9454,587134.0
-37.7662,145.0096,1286000.0
-37.7759,144.9909,1200000.0
-37.7708,145.0054,1382500.0
-37.7679,144.9994,630000.0
-37.7805,145.004,1600000.0
-37.7744,145.0033,1310000.0
-37.7709,144.9964,1035000.0
-37.7664,145.0121,1980000.0
-37.7828,145.0096,592000.0
-37.7683,145.0156,1335000.0
-37.7798,144.9952,1710000.0
-37.7672,145.0095,1590000.0
-37.7813,145.0065,2000000.0
-37.7793,144.9972,583000.0
-37.768,144.9895,418000.0
-37.766,145.0039,860000.0
-37.7627,144.9898,650000.0
-37.7807,144.9948,1700000.0
-37.7668,145.0149,1575000.0
-37.7715,144.9951,950000.0
-37.7765,145.0027,1655000.0
-37.7731,144.9967,1950000.0
-37.76300000000001,144.9978,905000.0
-37.7687,144.9922,1255000.0
-37.7765,144.996,601000.0
-37.76300000000001,144.9886,1020000.0
-37.7842,144.9991,435000.0
-37.7651,145.0027,790000.0
-37.7739,145.0114,990000.0
-37.7828,145.0096,605000.0
-37.7852,144.9975,2270000.0
-37.7827,144.9999,385000.0
-37.7704,145.0067,900000.0
-37.76300000000001,144.9966,1340000.0
-37.7741,145.0109,1300000.0
-37.7709,145.0057,1310000.0
-37.7732,144.9957,1112000.0
-37.7681,144.9877,910000.0
-37.7626,144.9898,830000.0
-37.7736,145.0004,2100000.0
-37.7652,145.0123,1190000.0
-37.7825,145.0104,865000.0
-37.7707,144.9924,2175000.0
-37.7704,145.0066,1085000.0
-37.7783,144.9954,312000.0
-37.7827,144.9999,320000.0
-37.7663,145.0009,890000.0
-37.7726,145.0048,2700000.0
-37.7784,145.0042,1101000.0
-37.7709,145.0105,926000.0
-37.7756,144.9891,1050000.0
-37.771,144.9974,1010000.0
-37.7784,145.0035,2155000.0
-37.7813,145.0062,430000.0
-37.7752,145.0032,1900000.0
-37.7667,144.9909,888000.0
-37.7638,144.9933,1020000.0
-37.7684,145.0099,1160000.0
-37.7642,144.9963,844000.0
-37.7792,144.9951,1860000.0
-37.7801,144.9954,1676000.0
-37.7763,144.9967,900000.0
-37.7745,145.0045,1300000.0
-37.7648,145.0098,810000.0
-37.7711,145.013,701000.0
-37.7793,144.9972,410000.0
-37.7762,145.003,1255000.0
-37.7715,145.0075,665000.0
-37.7661,145.0001,1085000.0
-37.7822,144.9935,2315000.0
-37.7666,145.0132,1170000.0
-37.7736,145.0074,875000.0
-37.7799,144.9937,1715000.0
-37.7636,144.9864,1396500.0
-37.7827,144.9999,422000.0
-37.7642,145.001,1474000.0
-37.7814,145.0039,1340000.0
-37.77,145.0049,980000.0
-37.7653,145.0014,1035000.0
-37.7641,144.9958,460000.0
-37.7673,145.0081,1760000.0
-37.7815,145.0096,975000.0
-37.7644,145.004,1095000.0
-37.7821,144.9995,1121000.0
-37.7635,144.9934,370000.0
-37.764,144.9976,1225000.0
-37.772,145.0039,2004000.0
-37.777,144.9922,1211000.0
-37.7763,144.9964,4300000.0
-37.7816,145.0141,1400000.0
-37.7668,145.0063,770000.0
-37.7733,145.0078,1090000.0
-37.7756,145.0082,1830000.0
-37.7663,145.0118,1000000.0
-37.7833,145.0135,600000.0
-37.7765,144.9984,692000.0
-37.7678,144.9853,980000.0
-37.7636,144.9872,1310000.0
-37.774,145.0081,1050000.0
-37.7701,144.9886,1700000.0
-37.7757,145.0119,2160000.0
-37.7771,145.0116,1610000.0
-37.7831,145.0124,400000.0
-37.7662,144.9889,1420000.0
-37.7762,145.0027,1950000.0
-37.7677,145.0085,1820000.0
-37.7763,145.0117,1900000.0
-37.7799,145.011,1080000.0
-37.7766,144.9988,570000.0
-37.7756,145.0002,1450000.0
-37.7651,145.0062,1400000.0
-37.7627,144.9986,1340000.0
-37.7839,144.9991,340000.0
-37.7642,145.0025,1300000.0
-37.7803,145.0063,2340000.0
-37.7789,144.9952,1634000.0
-37.7665,144.9955,910000.0
-37.7784,144.9959,1650000.0
-37.7671,145.0153,1130000.0
-37.7767,144.9996,3850000.0
-37.7741,144.9971,1510000.0
-37.7825,145.0072,1500000.0
-37.7825,145.0073,2315000.0
-37.718,144.9174,892000.0
-37.7137,144.9167,592000.0
-37.7232,144.9148,647000.0
-37.7209,144.9158,865000.0
-37.7151,144.9194,1350000.0
-37.7151,144.9191,476000.0
-37.7134,144.9096,830000.0
-37.7143,144.9092,706000.0
-37.7168,144.9171,920000.0
-37.7204,144.9131,522000.0
-37.7233,144.9168,358500.0
-37.7161,144.9165,690000.0
-37.7151,144.9157,800000.0
-37.7182,144.9244,770000.0
-37.7207,144.9263,1100000.0
-37.7152,144.9074,727500.0
-37.7151,144.9062,925000.0
-37.7232,144.9154,475000.0
-37.722,144.9169,651000.0
-37.722,144.9192,770000.0
-37.7187,144.914,900000.0
-37.718,144.9124,815500.0
-37.7152,144.9165,770000.0
-37.7218,144.9188,585500.0
-37.7143,144.9096,840000.0
-37.7182,144.9246,1005000.0
-37.7209,144.9179,470000.0
-37.7178,144.9121,810000.0
-37.7216,144.9157,550000.0
-37.718,144.9138,855333.0
-37.7129,144.9253,900000.0
-37.7157,144.9165,480000.0
-37.9122,145.0853,680000.0
-37.9167,145.0855,981000.0
-37.9384,145.0878,876000.0
-37.9156,145.0879,875000.0
-37.9244,145.0883,651000.0
-37.9348,145.0836,802000.0
-37.9248,145.1067,995000.0
-37.9355,145.0979,881500.0
-37.9366,145.0954,900000.0
-37.9244,145.0885,782000.0
-37.9249,145.0943,580000.0
-37.9245,145.0937,937500.0
-37.9261,145.083,1080000.0
-37.9215,145.0925,1000000.0
-37.9129,145.094,1235000.0
-37.9361,145.0816,801347.0
-37.9377,145.0856,921000.0
-37.9099,145.0875,1900000.0
-37.9191,145.0855,752500.0
-37.9393,145.0962,800000.0
-37.9167,145.0879,800000.0
-37.9196,145.0876,1067000.0
-37.9239,145.0943,1310000.0
-37.918,145.1064,800000.0
-37.9178,145.0872,1260500.0
-37.9303,145.082,850500.0
-37.9107,145.0891,625000.0
-37.9187,145.1098,980500.0
-37.9213,145.0854,1068000.0
-37.9413,145.0957,937500.0
-37.935,145.083,1126000.0
-37.9112,145.0873,778000.0
-37.7767,144.9403,1230000.0
-37.7818,144.9576,1360000.0
-37.7939,144.9572,1805000.0
-37.7864,144.9409,352500.0
-37.7827,144.9575,395000.0
-37.7864,144.9409,307000.0
-37.7928,144.9575,2200000.0
-37.7823,144.9593,485000.0
-37.7933,144.9556,1717500.0
-37.7931,144.9565,1265000.0
-37.7852,144.9589,401000.0
-37.7965,144.9544,2375000.0
-37.7948,144.9571,1851000.0
-37.7896,144.9584,734600.0
-37.7944,144.9542,1928000.0
-37.7829,144.9574,526000.0
-37.7934,144.9562,2236000.0
-37.7821,144.9576,500000.0
-37.7818,144.9576,1403000.0
-37.7795,144.9413,965000.0
-37.7818,144.9576,1040000.0
-37.7829,144.9574,526000.0
-37.7813,144.9578,750000.0
-37.734,144.9416,1120000.0
-37.7156,144.9429,770000.0
-37.7312,144.9399,915000.0
-37.7194,144.9307,975000.0
-37.7301,144.9487,770000.0
-37.7181,144.9422,780000.0
-37.7234,144.9497,600000.0
-37.7308,144.9397,1465000.0
-37.731,144.9486,955000.0
-37.7187,144.9432,767000.0
-37.7236,144.9347,1196000.0
-37.7178,144.9422,731000.0
-37.7323,144.9288,555000.0
-37.718,144.94,585000.0
-37.7269,144.9274,480000.0
-37.7247,144.9257,605000.0
-37.7317,144.9313,495000.0
-37.7153,144.9418,738000.0
-37.7152,144.9349,386000.0
-37.7291,144.9446,452000.0
-37.7177,144.9321,522500.0
-37.7286,144.9249,601500.0
-37.7282,144.9304,1305000.0
-37.7204,144.9446,741000.0
-37.7283,144.9417,495000.0
-37.7296,144.9362,1345000.0
-37.7311,144.9395,530000.0
-37.7338,144.9441,815000.0
-37.7161,144.931,930000.0
-37.7262,144.9273,521500.0
-37.7251,144.9394,730000.0
-37.7269,144.9447,775000.0
-37.7166,144.9393,990000.0
-37.7328,144.9281,950000.0
-37.7312,144.9399,915000.0
-37.7273,144.9274,900000.0
-37.7315,144.9399,810000.0
-37.7238,144.9384,920000.0
-37.7337,144.9458,835000.0
-37.7271,144.9261,790000.0
-37.7207,144.9511,810000.0
-37.7228,144.928,667500.0
-37.7209,144.93,500000.0
-37.7315,144.9301,485000.0
-37.7283,144.9331,488000.0
-37.7182,144.9405,900000.0
-37.717,144.9509,680000.0
-37.717,144.9507,683500.0
-37.7223,144.9315,590000.0
-37.7184,144.9488,770000.0
-37.7295,144.9316,815000.0
-37.7231,144.9252,975000.0
-37.7282,144.9462,970000.0
-37.7305,144.9397,515000.0
-37.7282,144.9312,940000.0
-37.7212,144.9326,600000.0
-37.7282,144.928,510000.0
-37.7174,144.941,750000.0
-37.7319,144.9461,822000.0
-37.7304,144.9463,983000.0
-37.7195,144.9513,600000.0
-37.7214,144.9246,640000.0
-37.7152,144.9346,430000.0
-37.7256,144.9383,1350000.0
-37.7289,144.9412,780000.0
-37.7153,144.9434,474000.0
-37.7196,144.9485,810000.0
-37.7239,144.9395,723000.0
-37.7242,144.9411,550500.0
-37.7186,144.9306,610000.0
-37.7273,144.9254,1000000.0
-37.7266,144.9496,533000.0
-37.724,144.9501,630000.0
-37.7233,144.9507,410000.0
-37.7156,144.94299999999996,600000.0
-37.7211,144.9508,616000.0
-37.724,144.9333,792000.0
-37.7253,144.938,960000.0
-37.7268,144.9401,985000.0
-37.7326,144.9475,820000.0
-37.721,144.9514,670000.0
-37.7286,144.9317,855000.0
-37.7231,144.9482,665000.0
-37.7253,144.9324,690000.0
-37.7283,144.9356,880000.0
-37.7286,144.9456,700000.0
-37.7231,144.9373,600000.0
-37.7189,144.9367,721000.0
-37.7333,144.9384,720000.0
-37.7232,144.923,910000.0
-37.7304,144.9496,1570000.0
-37.7261,144.9336,525500.0
-37.7187,144.9514,612500.0
-37.7152,144.9402,248500.0
-37.7258,144.9347,960000.0
-37.7182,144.9384,1085000.0
-37.7271,144.9485,650000.0
-37.7346,144.9456,650000.0
-37.7257,144.9418,937000.0
-37.7161,144.9348,360000.0
-37.7168,144.9329,500000.0
-37.7304,144.9261,775000.0
-37.7215,144.951,599000.0
-37.8405,144.9319,1100000.0
-37.836,144.9419,1240000.0
-37.8384,144.923,1800000.0
-37.8359,144.9342,1150000.0
-37.8385,144.9409,985000.0
-37.841,144.9379,1200000.0
-37.8424,144.9449,1340000.0
-37.8381,144.9391,2200000.0
-37.8349,144.9266,2105000.0
-37.8408,144.94,550000.0
-37.8399,144.9287,1250000.0
-37.8415,144.9412,575000.0
-37.8371,144.921,1915000.0
-37.8395,144.9343,1630000.0
-37.8327,144.9474,1000000.0
-37.8382,144.9469,1470000.0
-37.8431,144.9403,725000.0
-37.8329,144.9375,1234500.0
-37.8424,144.9449,600000.0
-37.8375,144.941,1342000.0
-37.8416,144.939,500000.0
-37.8416,144.9381,795000.0
-37.8404,144.9391,590000.0
-37.8343,144.9452,1502000.0
-37.8392,144.9257,1100000.0
-37.8393,144.9336,1421000.0
-37.8415,144.9412,845000.0
-37.8434,144.9435,720000.0
-37.8351,144.9441,1275000.0
-37.8357,144.9376,1000000.0
-37.8331,144.9412,1820000.0
-37.841,144.9379,420000.0
-37.8407,144.9383,600000.0
-37.8393,144.947,1916000.0
-37.8424,144.9449,577000.0
-37.8392,144.9421,655000.0
-37.8352,144.9458,1016500.0
-37.8395,144.9462,1350000.0
-37.8346,144.9448,1560000.0
-37.8435,144.9415,1035000.0
-37.8435,144.9415,1070000.0
-37.8346,144.9373,1060000.0
-37.8392,144.9257,1610000.0
-37.8393,144.9386,1101000.0
-37.8359,144.9358,880000.0
-37.8431,144.9403,730000.0
-37.8338,144.9474,1080000.0
-37.8322,144.947,1115000.0
-37.8407,144.9389,516000.0
-37.8381,144.9329,1753000.0
-37.835,144.9373,825000.0
-37.8415,144.9412,820000.0
-37.8356,144.9439,900000.0
-37.8407,144.9424,2350000.0
-37.8371,144.9478,1565000.0
-37.8353,144.9442,1670000.0
-37.8332,144.945,1402000.0
-37.8382,144.9272,1570000.0
-37.8347,144.9368,1515000.0
-37.8329,144.9455,1155000.0
-37.8361,144.9403,1150000.0
-37.8381,144.9465,875000.0
-37.8415,144.9412,625000.0
-37.8348,144.9443,1384000.0
-37.84,144.9275,1405000.0
-37.8416,144.939,655000.0
-37.8405,144.9385,456000.0
-37.842,144.9364,2260000.0
-37.8404,144.9422,1130000.0
-37.8369,144.9183,1305000.0
-37.84,144.939,720000.0
-37.8356,144.9436,1130000.0
-37.8407,144.9389,520000.0
-37.8435,144.9415,1250000.0
-37.8436,144.944,470000.0
-37.8398,144.9404,600000.0
-37.8424,144.9449,670000.0
-37.8342,144.9456,1100000.0
-37.8399,144.9287,1252000.0
-37.8342,144.9393,1010000.0
-37.8396,144.9391,779000.0
-37.8329,144.9463,790000.0
-37.8405,144.9385,455500.0
-37.8346,144.9453,1400000.0
-37.8363,144.9336,1520000.0
-37.8329,144.942,1655000.0
-37.8443,144.9437,600000.0
-37.835,144.9444,1014000.0
-37.8343,144.9362,1351000.0
-37.8405,144.9319,2460000.0
-37.8429,144.9449,540000.0
-37.8341,144.9458,3705000.0
-37.8366,144.9225,1180000.0
-37.8317,144.9446,950000.0
-37.8371,144.939,1350000.0
-37.835,144.94299999999996,2100000.0
-37.8424,144.9449,735000.0
-37.8392,144.9421,400000.0
-37.8426,144.9398,900000.0
-37.8431,144.9403,470000.0
-37.8392,144.9378,2160000.0
-37.8373,144.9397,1380000.0
-37.8401,144.94299999999996,1080000.0
-37.835,144.9442,1405000.0
-37.85,145.0085,650000.0
-37.8486,144.9872,342000.0
-37.8503,144.9913,950000.0
-37.8511,145.0029,781000.0
-37.8519,144.9948,549800.0
-37.851,144.988,492000.0
-37.857,145.0027,500500.0
-37.8527,145.0088,1240000.0
-37.847,144.9936,1400000.0
-37.8496,144.9905,685000.0
-37.8516,144.9943,710000.0
-37.8595,145.0076,330000.0
-37.8495,144.9885,1430000.0
-37.8486,144.9872,325000.0
-37.8526,145.0071,1245000.0
-37.8503,144.9855,830000.0
-37.852,145.0061,1182500.0
-37.8512,145.0053,1303000.0
-37.8561,145.0042,1210000.0
-37.8493,145.0006,482500.0
-37.851,145.0051,1730000.0
-37.8531,145.0063,1090000.0
-37.8561,145.0056,1358000.0
-37.8581,145.0017,585000.0
-37.8526,145.0033,1106000.0
-37.8467,144.9897,1650000.0
-37.8492,145.0019,1590000.0
-37.8509,144.9954,590000.0
-37.8557,145.0053,1055000.0
-37.8493,144.9908,1350000.0
-37.851,144.988,700000.0
-37.8559,145.006,473000.0
-37.8525,145.0071,1100000.0
-37.853,145.0069,1200000.0
-37.851,144.988,530000.0
-37.8558,145.0072,1651000.0
-37.8529,145.0098,615000.0
-37.8501,144.9995,1500000.0
-37.8543,145.003,1460000.0
-37.847,144.9936,841000.0
-37.8588,145.0024,570000.0
-37.8592,145.0054,480000.0
-37.8528,145.0017,1310000.0
-37.8498,145.0039,1530000.0
-37.8506,144.9919,560000.0
-37.8518,145.0061,1300000.0
-37.8501,144.9953,815000.0
-37.8501,144.9953,765000.0
-37.8543,145.0024,910000.0
-37.8526,145.0106,1450000.0
-37.8481,144.9869,1540000.0
-37.8544,145.0038,1811000.0
-37.8577,145.0053,1180000.0
-37.8513,144.9943,510000.0
-37.8514,144.9957,1015000.0
-37.8562,145.0042,1720000.0
-37.85,144.9876,1050000.0
-37.8572,145.0066,1582000.0
-37.8523,145.0064,2385000.0
-37.8598,145.0097,681000.0
-37.8493,144.9873,1820000.0
-37.8479,144.9988,1305000.0
-37.8467,144.9894,1255000.0
-37.8476,144.9892,2180000.0
-37.8493,144.9908,712500.0
-37.8553,145.007,1720000.0
-37.857,145.0058,1021000.0
-37.8517,145.0056,1220000.0
-37.8584,145.0017,240000.0
-37.8478,144.9892,1500000.0
-37.8519,145.0055,1612000.0
-37.8494,145.005,1442000.0
-37.7419,145.0049,1250000.0
-37.7332,145.0252,855000.0
-37.7369,144.9905,930000.0
-37.7416,145.016,900000.0
-37.7346,145.0226,1004000.0
-37.7418,145.0095,930000.0
-37.7471,144.9877,1200000.0
-37.7399,145.0228,721000.0
-37.7428,145.0081,751000.0
-37.7311,144.9863,835000.0
-37.7423,145.0194,637000.0
-37.7471,144.9877,1265000.0
-37.7413,145.0203,1100000.0
-37.7339,145.0189,1082000.0
-37.7343,145.0025,715000.0
-37.7309,145.0151,630000.0
-37.7508,145.0209,837000.0
-37.7318,145.0192,950000.0
-37.7331,144.988,840000.0
-37.7322,145.0318,496000.0
-37.733,144.9988,931000.0
-37.7484,144.9949,942000.0
-37.7485,145.0025,650000.0
-37.7384,145.0058,850000.0
-37.7333,145.0353,560000.0
-37.7373,145.0237,540000.0
-37.7418,144.9934,1150000.0
-37.7411,145.0115,965000.0
-37.7339,145.0247,700000.0
-37.7441,145.0221,615000.0
-37.7441,145.0183,775000.0
-37.7359,144.985,735000.0
-37.7335,145.0374,550000.0
-37.7339,144.9897,1000000.0
-37.7351,145.0066,780000.0
-37.7379,144.9851,810000.0
-37.737,145.0227,843000.0
-37.7442,145.0168,600000.0
-37.7315,144.988,925000.0
-37.7367,144.9899,305000.0
-37.7389,144.9821,1080000.0
-37.7413,144.9939,656000.0
-37.7397,145.0209,799900.0
-37.7314,145.0017,916000.0
-37.7381,145.0116,1000000.0
-37.7485,144.998,914000.0
-37.7307,145.0094,1650000.0
-37.7344,145.00799999999995,990000.0
-37.7293,144.9931,512000.0
-37.739,145.0238,600000.0
-37.7355,145.0178,910000.0
-37.7444,145.0202,485000.0
-37.7396,145.0174,900000.0
-37.7353,144.989,1000000.0
-37.7352,144.9852,722000.0
-37.7395,144.9966,910000.0
-37.7365,145.0173,1260000.0
-37.7484,145.0048,635000.0
-37.7396,145.0175,550000.0
-37.7514,145.0118,485000.0
-37.7512,145.017,690000.0
-37.7437,144.9995,1065000.0
-37.7279,144.9849,1200000.0
-37.7359,145.0147,798000.0
-37.7363,144.9849,850000.0
-37.7361,144.9883,1355000.0
-37.7333,144.9844,815000.0
-37.751,145.0197,971000.0
-37.7306,144.9993,530000.0
-37.745,145.0139,900000.0
-37.7462,145.0044,700000.0
-37.7386,144.9828,930000.0
-37.7497,145.011,920000.0
-37.7372,145.01,842000.0
-37.7366,145.0115,830000.0
-37.7425,145.014,980000.0
-37.7414,144.9932,800000.0
-37.7314,145.0113,930000.0
-37.7468,144.9846,930000.0
-37.7345,144.9977,886000.0
-37.7511,144.9907,1080000.0
-37.7491,144.985,1040000.0
-37.7347,144.9966,1400000.0
-37.7479,145.0153,660000.0
-37.7377,144.9899,436000.0
-37.733,144.9961,876000.0
